"GEO_ID","NAME","P012A001","P012A002","P012A003","P012A004","P012A005","P012A006","P012A007","P012A008","P012A009","P012A010","P012A011","P012A012","P012A013","P012A014","P012A015","P012A016","P012A017","P012A018","P012A019","P012A020","P012A021","P012A022","P012A023","P012A024","P012A025","P012A026","P012A027","P012A028","P012A029","P012A030","P012A031","P012A032","P012A033","P012A034","P012A035","P012A036","P012A037","P012A038","P012A039","P012A040","P012A041","P012A042","P012A043","P012A044","P012A045","P012A046","P012A047","P012A048","P012A049"
"id","Geographic Area Name","Total","Total!!Male","Total!!Male!!Under 5 years","Total!!Male!!5 to 9 years","Total!!Male!!10 to 14 years","Total!!Male!!15 to 17 years","Total!!Male!!18 and 19 years","Total!!Male!!20 years","Total!!Male!!21 years","Total!!Male!!22 to 24 years","Total!!Male!!25 to 29 years","Total!!Male!!30 to 34 years","Total!!Male!!35 to 39 years","Total!!Male!!40 to 44 years","Total!!Male!!45 to 49 years","Total!!Male!!50 to 54 years","Total!!Male!!55 to 59 years","Total!!Male!!60 and 61 years","Total!!Male!!62 to 64 years","Total!!Male!!65 and 66 years","Total!!Male!!67 to 69 years","Total!!Male!!70 to 74 years","Total!!Male!!75 to 79 years","Total!!Male!!80 to 84 years","Total!!Male!!85 years and over","Total!!Female","Total!!Female!!Under 5 years","Total!!Female!!5 to 9 years","Total!!Female!!10 to 14 years","Total!!Female!!15 to 17 years","Total!!Female!!18 and 19 years","Total!!Female!!20 years","Total!!Female!!21 years","Total!!Female!!22 to 24 years","Total!!Female!!25 to 29 years","Total!!Female!!30 to 34 years","Total!!Female!!35 to 39 years","Total!!Female!!40 to 44 years","Total!!Female!!45 to 49 years","Total!!Female!!50 to 54 years","Total!!Female!!55 to 59 years","Total!!Female!!60 and 61 years","Total!!Female!!62 to 64 years","Total!!Female!!65 and 66 years","Total!!Female!!67 to 69 years","Total!!Female!!70 to 74 years","Total!!Female!!75 to 79 years","Total!!Female!!80 to 84 years","Total!!Female!!85 years and over"
"1000000US370630010022005","Block 2005, Block Group 2, Census Tract 10.02, Durham County, North Carolina","6","4","0","1","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"1000000US370630010022006","Block 2006, Block Group 2, Census Tract 10.02, Durham County, North Carolina","9","5","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","2","0","0"
"1000000US370630010022007","Block 2007, Block Group 2, Census Tract 10.02, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630010022008","Block 2008, Block Group 2, Census Tract 10.02, Durham County, North Carolina","10","4","1","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","1","1","0","0","0","0","0","2","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0"
"1000000US370630010022009","Block 2009, Block Group 2, Census Tract 10.02, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630010022010","Block 2010, Block Group 2, Census Tract 10.02, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630010022011","Block 2011, Block Group 2, Census Tract 10.02, Durham County, North Carolina","8","5","1","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"1000000US370630010022013","Block 2013, Block Group 2, Census Tract 10.02, Durham County, North Carolina","44","23","3","4","1","1","0","2","0","1","1","2","3","1","1","0","0","0","1","0","0","0","0","0","2","21","3","1","1","0","1","0","0","2","1","4","4","1","0","0","0","0","1","0","1","0","0","1","0"
"1000000US370630010022014","Block 2014, Block Group 2, Census Tract 10.02, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630010022016","Block 2016, Block Group 2, Census Tract 10.02, Durham County, North Carolina","22","15","2","7","1","0","0","0","0","0","1","2","1","0","1","0","0","0","0","0","0","0","0","0","0","7","1","1","0","0","0","0","0","0","1","3","0","1","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630010022017","Block 2017, Block Group 2, Census Tract 10.02, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630010022018","Block 2018, Block Group 2, Census Tract 10.02, Durham County, North Carolina","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630010022019","Block 2019, Block Group 2, Census Tract 10.02, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630010022012","Block 2012, Block Group 2, Census Tract 10.02, Durham County, North Carolina","47","26","1","0","0","0","0","0","0","1","1","2","4","1","2","2","6","1","3","0","0","1","0","1","0","21","1","2","0","0","0","0","0","1","3","5","2","1","1","0","1","0","0","0","1","0","2","0","1"
"1000000US370630010022015","Block 2015, Block Group 2, Census Tract 10.02, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630010023000","Block 3000, Block Group 3, Census Tract 10.02, Durham County, North Carolina","35","19","0","0","0","1","1","0","0","2","3","2","2","2","3","3","0","0","0","0","0","0","0","0","0","16","4","3","1","0","0","0","0","0","1","2","1","1","0","0","1","1","1","0","0","0","0","0","0"
"1000000US370630010023001","Block 3001, Block Group 3, Census Tract 10.02, Durham County, North Carolina","7","3","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","4","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0"
"1000000US370630010023002","Block 3002, Block Group 3, Census Tract 10.02, Durham County, North Carolina","2","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630010023003","Block 3003, Block Group 3, Census Tract 10.02, Durham County, North Carolina","19","11","3","0","0","0","0","1","0","1","1","1","1","0","2","0","1","0","0","0","0","0","0","0","0","8","1","0","0","0","0","0","0","0","2","3","1","0","0","1","0","0","0","0","0","0","0","0","0"
"1000000US370630010023004","Block 3004, Block Group 3, Census Tract 10.02, Durham County, North Carolina","14","9","2","1","0","1","0","0","1","0","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","5","1","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630010023006","Block 3006, Block Group 3, Census Tract 10.02, Durham County, North Carolina","6","3","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"1000000US370630010023007","Block 3007, Block Group 3, Census Tract 10.02, Durham County, North Carolina","5","3","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630010023008","Block 3008, Block Group 3, Census Tract 10.02, Durham County, North Carolina","16","10","0","1","1","0","1","0","0","1","3","1","0","0","0","2","0","0","0","0","0","0","0","0","0","6","1","1","0","0","1","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630010023009","Block 3009, Block Group 3, Census Tract 10.02, Durham County, North Carolina","3","2","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630010023011","Block 3011, Block Group 3, Census Tract 10.02, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630010023010","Block 3010, Block Group 3, Census Tract 10.02, Durham County, North Carolina","8","4","0","1","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0"
"1000000US370630010023014","Block 3014, Block Group 3, Census Tract 10.02, Durham County, North Carolina","39","24","5","4","1","1","0","1","0","3","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","15","3","1","1","0","1","0","0","3","1","1","1","1","2","0","0","0","0","0","0","0","0","0","0"
"1000000US370630010023005","Block 3005, Block Group 3, Census Tract 10.02, Durham County, North Carolina","24","10","3","1","0","0","0","0","0","0","2","1","0","1","1","1","0","0","0","0","0","0","0","0","0","14","2","1","0","1","0","1","0","0","3","3","0","0","0","0","0","0","1","1","0","0","0","0","1"
"1000000US370630010023012","Block 3012, Block Group 3, Census Tract 10.02, Durham County, North Carolina","13","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","9","0","0","2","0","0","0","0","0","1","0","1","0","2","2","1","0","0","0","0","0","0","0","0"
"1000000US370630010023013","Block 3013, Block Group 3, Census Tract 10.02, Durham County, North Carolina","17","11","0","0","1","0","1","0","0","0","0","0","2","0","0","0","4","1","0","0","0","0","0","1","1","6","0","1","0","0","0","0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","1","0","0"
"1000000US370630010023015","Block 3015, Block Group 3, Census Tract 10.02, Durham County, North Carolina","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1000000US370630010024000","Block 4000, Block Group 4, Census Tract 10.02, Durham County, North Carolina","77","41","3","3","2","1","1","0","0","5","5","4","4","6","2","0","3","0","0","0","0","1","1","0","0","36","5","3","0","1","0","2","0","1","6","4","3","2","4","0","1","0","0","0","0","1","0","2","1"
"1000000US370630010024001","Block 4001, Block Group 4, Census Tract 10.02, Durham County, North Carolina","33","20","3","4","1","1","2","0","0","1","2","1","1","1","2","0","0","0","0","0","1","0","0","0","0","13","2","0","0","0","0","0","1","0","4","1","2","1","2","0","0","0","0","0","0","0","0","0","0"
"1000000US370630010024002","Block 4002, Block Group 4, Census Tract 10.02, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630010024003","Block 4003, Block Group 4, Census Tract 10.02, Durham County, North Carolina","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630010024004","Block 4004, Block Group 4, Census Tract 10.02, Durham County, North Carolina","10","4","0","2","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","6","1","0","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","1"
"1000000US370630010024005","Block 4005, Block Group 4, Census Tract 10.02, Durham County, North Carolina","30","14","5","1","1","0","0","0","0","1","0","1","3","1","1","0","0","0","0","0","0","0","0","0","0","16","2","0","0","1","1","0","0","2","5","1","1","1","0","1","0","0","0","0","0","0","0","0","1"
"1000000US370630010024006","Block 4006, Block Group 4, Census Tract 10.02, Durham County, North Carolina","49","26","1","7","1","1","0","1","0","0","2","4","1","5","2","1","0","0","0","0","0","0","0","0","0","23","9","3","1","0","0","0","0","1","2","3","0","4","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630010024007","Block 4007, Block Group 4, Census Tract 10.02, Durham County, North Carolina","27","11","3","1","0","1","0","0","0","1","3","0","1","0","0","0","0","0","0","0","0","0","1","0","0","16","1","2","1","0","0","0","0","0","2","1","3","2","0","2","0","0","0","0","2","0","0","0","0"
"1000000US370630010024008","Block 4008, Block Group 4, Census Tract 10.02, Durham County, North Carolina","38","18","0","3","2","0","0","0","0","3","3","1","2","1","0","2","0","0","0","0","0","0","1","0","0","20","0","1","1","1","2","0","0","2","5","1","2","2","1","1","0","0","0","0","0","1","0","0","0"
"1000000US370630010024009","Block 4009, Block Group 4, Census Tract 10.02, Durham County, North Carolina","28","12","1","1","2","0","0","0","0","0","0","1","2","1","3","1","0","0","0","0","0","0","0","0","0","16","1","5","0","0","0","0","0","1","3","0","1","1","1","2","1","0","0","0","0","0","0","0","0"
"1000000US370630010024010","Block 4010, Block Group 4, Census Tract 10.02, Durham County, North Carolina","22","9","0","1","1","0","0","0","0","0","2","0","2","2","0","0","0","0","0","0","0","0","0","0","1","13","1","3","1","0","0","0","0","0","2","0","2","2","0","0","0","0","0","0","0","0","0","1","1"
"1000000US370630010024011","Block 4011, Block Group 4, Census Tract 10.02, Durham County, North Carolina","32","18","2","0","0","0","1","1","0","0","2","3","2","0","2","2","0","0","1","0","1","1","0","0","0","14","5","0","0","0","1","1","0","0","1","0","1","2","1","0","0","0","1","0","1","0","0","0","0"
"1000000US370630010024012","Block 4012, Block Group 4, Census Tract 10.02, Durham County, North Carolina","26","13","2","0","0","0","0","0","1","0","4","2","1","0","0","0","0","0","0","1","0","2","0","0","0","13","2","3","0","1","1","0","0","1","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"1000000US370630010024013","Block 4013, Block Group 4, Census Tract 10.02, Durham County, North Carolina","6","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","2","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630011001018","Block 1018, Block Group 1, Census Tract 11, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630011001019","Block 1019, Block Group 1, Census Tract 11, Durham County, North Carolina","8","7","1","0","1","0","0","1","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630011001021","Block 1021, Block Group 1, Census Tract 11, Durham County, North Carolina","25","13","1","0","3","0","0","1","0","0","0","0","1","1","0","2","3","0","0","0","0","0","1","0","0","12","0","1","2","0","0","0","0","0","1","1","0","3","0","0","1","0","1","0","0","1","0","0","1"
"1000000US370630011001022","Block 1022, Block Group 1, Census Tract 11, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630011001023","Block 1023, Block Group 1, Census Tract 11, Durham County, North Carolina","6","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","1","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"1000000US370630011001024","Block 1024, Block Group 1, Census Tract 11, Durham County, North Carolina","4","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630011001025","Block 1025, Block Group 1, Census Tract 11, Durham County, North Carolina","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","1","1","0"
"1000000US370630011001026","Block 1026, Block Group 1, Census Tract 11, Durham County, North Carolina","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630011001027","Block 1027, Block Group 1, Census Tract 11, Durham County, North Carolina","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630011001028","Block 1028, Block Group 1, Census Tract 11, Durham County, North Carolina","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630011001029","Block 1029, Block Group 1, Census Tract 11, Durham County, North Carolina","39","18","0","0","0","0","0","0","0","1","8","4","2","1","1","0","0","0","0","0","0","1","0","0","0","21","0","0","0","0","0","0","0","7","6","5","0","0","0","1","2","0","0","0","0","0","0","0","0"
"1000000US370630011001030","Block 1030, Block Group 1, Census Tract 11, Durham County, North Carolina","5","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630011001031","Block 1031, Block Group 1, Census Tract 11, Durham County, North Carolina","8","7","0","0","0","0","0","0","1","0","2","1","1","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"1000000US370630011001032","Block 1032, Block Group 1, Census Tract 11, Durham County, North Carolina","9","7","1","0","1","0","0","1","0","0","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
